268435813,PHILIRTW,41231,PHILIPPIDES,1,MOSSON,1,21:18:05,0,628,41101
268435489,PHILIRTW,41231,PHILIPPIDES,1,MOSSON,1,21:28:33,0,1256,41101
268435489,EUROPRTW,41213,PL. DE L'EUROPE,1,MOSSON,1,21:10:43,0,186,41101
268435737,EUROPRTW,41213,PL. DE L'EUROPE,1,MOSSON,1,21:23:59,0,982,41101
268435765,EUROPRTW,41213,PL. DE L'EUROPE,1,MOSSON,1,21:36:59,0,1762,41101
268435813,ALBE1RTW,41229,PLACE ALBERT 1ER,1,MOSSON,1,21:16:24,0,527,41101
268435489,ALBE1RTW,41229,PLACE ALBERT 1ER,1,MOSSON,1,21:26:44,0,1147,41101
268435737,ALBE1RTW,41229,PLACE ALBERT 1ER,1,MOSSON,1,21:40:00,0,1943,41101
268435737,PFRANCEE,41261,PLACE DE FRANCE,1,MOSSON,1,21:14:59,0,442,41101
268435765,PFRANCEE,41261,PLACE DE FRANCE,1,MOSSON,1,21:27:59,0,1222,41101
268435557,PFRANCEE,41261,PLACE DE FRANCE,1,MOSSON,1,21:42:59,0,2122,41101
268435737,PMARIRTW,41207,PORT MARIANNE,1,MOSSON,1,21:18:59,0,682,41101
268435765,PMARIRTW,41207,PORT MARIANNE,1,MOSSON,1,21:31:59,0,1462,41101
268435557,PMARIRTW,41207,PORT MARIANNE,1,MOSSON,1,21:46:59,0,2362,41101
268435489,RILEZRTW,41211,RIVES DU LEZ T1,1,MOSSON,1,21:09:43,0,126,41101
268435737,RILEZRTW,41211,RIVES DU LEZ T1,1,MOSSON,1,21:22:59,0,922,41101
268435765,RILEZRTW,41211,RIVES DU LEZ T1,1,MOSSON,1,21:35:59,0,1702,41101
268435697,STELORTW,41235,SAINT-ELOI,1,MOSSON,1,21:12:35,0,298,41101
268435813,STELORTW,41235,SAINT-ELOI,1,MOSSON,1,21:21:24,0,827,41101
268435489,STELORTW,41235,SAINT-ELOI,1,MOSSON,1,21:31:44,0,1447,41101
268435665,STPAURTW,41251,SAINT-PAUL,1,MOSSON,1,21:15:46,0,489,41101
268435697,STPAURTW,41251,SAINT-PAUL,1,MOSSON,1,21:26:36,0,1139,41101
268435813,STPAURTW,41251,SAINT-PAUL,1,MOSSON,1,21:35:25,0,1668,41101
268435789,STMOSSOS,41263,STADE MOSSON,1,MOSSON,1,21:10:12,0,155,41101
268435665,STMOSSOS,41263,STADE MOSSON,1,MOSSON,1,21:18:46,0,669,41101
268435697,STMOSSOS,41263,STADE MOSSON,1,MOSSON,1,21:29:36,0,1319,41101
268435697,SCIENRTW,41237,UNIVERSITES,1,MOSSON,1,21:13:56,0,379,41101
268435813,SCIENRTW,41237,UNIVERSITES,1,MOSSON,1,21:23:12,0,935,41101
268435489,SCIENRTW,41237,UNIVERSITES,1,MOSSON,1,21:33:18,0,1541,41101
268435554,ANTIGATW,41139,ANTIGONE,1,ODYSSEUM,0,21:19:32,0,715,41155
268435830,ANTIGATW,41139,ANTIGONE,1,ODYSSEUM,0,21:35:36,0,1679,41155
268435626,ANTIGATW,41139,ANTIGONE,1,ODYSSEUM,0,21:48:38,0,2461,41155
268435830,BOUTOATW,41123,BOUTONNET,1,ODYSSEUM,0,21:19:45,0,728,41155
268435626,BOUTOATW,41123,BOUTONNET,1,ODYSSEUM,0,21:32:47,0,1510,41155
268435790,BOUTOATW,41123,BOUTONNET,1,ODYSSEUM,0,21:47:47,0,2410,41155
268435830,CHATOATW,41113,CHATEAU D'O,1,ODYSSEUM,0,21:10:37,0,180,41155
268435626,CHATOATW,41113,CHATEAU D'O,1,ODYSSEUM,0,21:24:00,0,983,41155
268435790,CHATOATW,41113,CHATEAU D'O,1,ODYSSEUM,0,21:39:00,0,1883,41155
268435554,COMEDATW,41133,COMEDIE,1,ODYSSEUM,0,21:13:34,0,357,41155
268435830,COMEDATW,41133,COMEDIE,1,ODYSSEUM,0,21:29:37,0,1320,41155
